"place","place_label","location"
"http://www.wikidata.org/entity/Q1113295","Winslow, Buckinghamshire","Point(-0.886944444 51.940277777)"
"http://www.wikidata.org/entity/Q19784","Berkhamsted","Point(-0.56 51.76)"
"http://www.wikidata.org/entity/Q962767","Chesham","Point(-0.602 51.703)"
"http://www.wikidata.org/entity/Q2569184","Wendover","Point(-0.746322222 51.768033333)"
"http://www.wikidata.org/entity/Q470188","Amersham","Point(-0.633333333 51.666666666)"
"http://www.wikidata.org/entity/Q812906","Beaconsfield","Point(-0.634680555 51.600872222)"
"http://www.wikidata.org/entity/Q64116","High Wycombe","Point(-0.751666666 51.621666666)"
"http://www.wikidata.org/entity/Q2568545","Princes Risborough","Point(-0.834419444 51.723977777)"
"http://www.wikidata.org/entity/Q2334989","Watlington","Point(-1.008 51.645)"
"http://www.wikidata.org/entity/Q988100","Wallingford","Point(-1.125 51.599)"
"http://www.wikidata.org/entity/Q1009242","Didcot","Point(-1.241111111 51.606111111)"
"http://www.wikidata.org/entity/Q124204","Bethnal Green","Point(-0.066 51.5275)"
"http://www.wikidata.org/entity/Q123627","Stepney","Point(-0.0462 51.5152)"
"http://www.wikidata.org/entity/Q1027127","Shoreditch","Point(-0.078 51.526)"
"http://www.wikidata.org/entity/Q1998354","Hoxton","Point(-0.085 51.534)"
"http://www.wikidata.org/entity/Q124539","Whitechapel","Point(-0.075 51.5165)"
"http://www.wikidata.org/entity/Q2065416","St Pancras","Point(-0.1178 51.5262)"
"http://www.wikidata.org/entity/Q146696","Kennington","Point(-0.1197 51.4813)"
"http://www.wikidata.org/entity/Q369361","New Cross","Point(-0.0337 51.4709)"
"http://www.wikidata.org/entity/Q305029","Catford","Point(-0.0207 51.4452)"
"http://www.wikidata.org/entity/Q3305828","East Dulwich","Point(-0.084 51.462)"
"http://www.wikidata.org/entity/Q146553","Herne Hill","Point(-0.0936 51.4544)"
"http://www.wikidata.org/entity/Q146891","Stockwell","Point(-0.1204 51.4633)"
"http://www.wikidata.org/entity/Q146659","Clapham","Point(-0.133938888 51.463230555)"
"http://www.wikidata.org/entity/Q146833","West Norwood","Point(-0.095538888 51.427025)"
"http://www.wikidata.org/entity/Q123634","Marylebone","Point(-0.147 51.5177)"
"http://www.wikidata.org/entity/Q41890","Bayswater","Point(-0.192980555 51.5095)"
"http://www.wikidata.org/entity/Q2926028","Brompton","Point(-0.164 51.495)"
"http://www.wikidata.org/entity/Q150214","Kilburn","Point(-0.2039 51.5366)"
"http://www.wikidata.org/entity/Q146335","Harlesden","Point(-0.248 51.536)"
"http://www.wikidata.org/entity/Q83609","Acton","Point(-0.262661111 51.510519444)"
"http://www.wikidata.org/entity/Q3367868","Fulham","Point(-0.2138 51.4767)"
"http://www.wikidata.org/entity/Q2465220","Putney","Point(-0.2211 51.4649)"
"http://www.wikidata.org/entity/Q736742","Wimbledon","Point(-0.2171 51.4235)"
"http://www.wikidata.org/entity/Q2123194","Thornton Heath","Point(-0.1086 51.4002)"
"http://www.wikidata.org/entity/Q2118905","Purley","Point(-0.1141 51.3373)"
"http://www.wikidata.org/entity/Q1996975","Caterham","Point(-0.0816 51.2803)"
"http://www.wikidata.org/entity/Q1610387","Whyteleafe","Point(-0.083388888 51.308861111)"
"http://www.wikidata.org/entity/Q3139238","Sutton","Point(-0.1963 51.3656)"
"http://www.wikidata.org/entity/Q2509310","Wallington","Point(-0.1403 51.3647)"
"http://www.wikidata.org/entity/Q3054629","New Malden","Point(-0.252 51.4)"
"http://www.wikidata.org/entity/Q963723","Ewell","Point(-0.2486 51.3502)"
"http://www.wikidata.org/entity/Q2280322","Banstead","Point(-0.204 51.322)"
